,adult,backdrop_path,genre_ids,id,origin_country,original_language,original_name,overview,popularity,poster_path,first_air_date,softcore,name,vote_average,vote_count
340,False,/lZMUDrKpZvmlFWuQRhRwocv4VtC.jpg,"[18, 9648, 10765]",66393,['KR'],ko,싸우자 귀신아,"Hyun-Ji, a 19-year-old ghost meets exorcist Park Bong-Pal. They team up to listen to and solve the problems of various ghosts in order to help them rest peacefully.",7.0149,/6tPDqJOnOPDwYv2CN7OPE29UoS.jpg,2016-07-11,False,"Bring It On, Ghost",8.0,128
341,False,/6oxQe4fyYJQT77NBNLQzbW7pf4Z.jpg,"[35, 9648, 10765, 18]",75123,['KR'],ko,화유기,A self-serving mythical creature's bid for invincibility backfires when he finds himself at the mercy of a woman who can see otherworldly beings.,6.9838,/uJfF9m2bDXZf6Lng8kkyd0o0Qjz.jpg,2017-12-23,False,A Korean Odyssey,8.061,312
342,False,/9c3N0E1fuvHhUbw2qjYVAzTDfaX.jpg,[18],287267,['KR'],ko,여왕의 집,"A wealthy designer yearning for a simpler life has her world turned upside down by a shocking event, drawing her into the path of a compassionate surgeon whose life is consumed by a quest for revenge after a heartbreaking loss.",6.9829,/sdCrSGhGz0EoGdOcXXh8BUVobGr.jpg,2025-04-28,False,Queen's House,7.0,2
343,False,/fBs74YPiZFQGAR2knbzQFq9UDUR.jpg,"[18, 10768]",89642,['KR'],ko,보좌관 – 세상을 움직이는 사람들,"As a chief of staff in the National Assembly, Jang Tae-jun influences power behind the scenes while pursuing his own ambitions to rise to the top.",6.9827,/95U7TJGxDP6OHeAF5HP78as7eff.jpg,2019-06-14,False,Chief of Staff,8.147,34
344,False,/col8IFqOjTZH6412I1bjum5MrL8.jpg,"[18, 35, 10759]",66496,['KR'],ko,화랑,An elite group of young warriors trained in morals and martial arts finds love and friendship in Silla during Korea’s ancient Three Kingdoms period.,6.9743,/sXEiMRfG2IiSpa7gVWY401L6n21.jpg,2016-12-19,False,Hwarang: The Poet Warrior Youth,7.887,283
345,False,/xFkF85Xk3lkogswWPBYbPgXxutx.jpg,[18],226103,['KR'],ko,원경,"A woman from a prestigious family helps her husband become king, but their relationship deteriorates as he takes many concubines. Tensions rise as the king seeks to control her and her family.",6.9404,/hoTFlJ9JY2SJAeL4wTBNZTplpa4.jpg,2025-01-06,False,The Queen Who Crowns,7.5,13
346,False,,"[18, 10766]",114804,['KR'],ko,보고 또 보고,"A family drama about the entangled conflict, love, and reconciliation of the characters around them, centered on Mammal's eldest daughter Jin Ju and Eun Ju's sister Eun Ju, who grew up with her parents' love.",6.9171,/45Lh0gZzTHMSferL6L11PXavOFd.jpg,1998-03-02,False,See and See Again,10.0,1
347,False,/37grkDpzkHpGvzj1QRnHhqdpXfA.jpg,[18],126698,['KR'],ko,너는 나의 봄,A hotel concierge and a psychiatrist with traumatic childhoods form a heartfelt bond when they become entangled in a perplexing local murder case.,6.9151,/elwXwSRBJHxLqOtSYFztytB7vj.jpg,2021-07-05,False,You Are My Spring,6.4,31
348,False,/poioI34oPMhIDDuwGErp0KYSH4E.jpg,[18],57278,['KR'],ko,비밀,A falsely accused Yoo Jung fights her innocence against her prosecutor's fiancée and an insane heir to a conglomerate.,6.9047,/zeL1acoA8ygEOJn7kUI1FItsYl0.jpg,2013-09-25,False,Secret Love,8.0,38
349,False,/22kJFY1PBSWNsQ4dBJvaaBNgM62.jpg,"[10765, 10759, 18]",274875,['KR'],ko,트웰브,"A group of heroes, each embodying one of the 12 zodiac signs, battles to defend the Korean Peninsula from malevolent spirits.",6.8831,/6q66Psq2cDrCsoz8cGDVa6gFmMm.jpg,2025-08-23,False,Twelve,7.157,51
350,False,/kgqzwaOzgkaAj12XLYxgK5wB7XA.jpg,"[9648, 18]",209110,['KR'],ko,자백의 대가,"Accused of killing her husband, a woman is offered a way out by a mysterious stranger: in exchange for a confession in her place, she must commit murder.",6.8811,/gPb8k63HrpvTxHc9yKWZEBR4Kml.jpg,2025-12-05,False,The Price of Confession,7.958,83
351,False,/yenAWht4P9vtwKVEoUOskKoc4d2.jpg,"[18, 35, 80, 9648]",80919,['KR'],ko,서른이지만 열일곱입니다,"Gong Woo-Jin is a 30-year-old single man and he works as a set designer. Due to a trauma he experienced 13 years ago, he does not want to have a relationship with others. When Woo Seo-Ri  was 17, she fell into a coma. 13 years later, she wakes up from her coma. Her mental age is still that of a 17-year-old, but she is now 30-years-old. Gong Woo-Jin and Woo Seo-Ri get involved with each other and fall in love.",6.8777,/rufDz8f0SD86RyFwDNSQUROK51s.jpg,2018-07-23,False,Still 17,7.967,75
352,False,/cEIdkzIy9Jb2eCEnsdRMZxMOTbg.jpg,[18],323570,['KR'],ko,Dr.테디베어,,6.8654,/5Tyob2st4jnvxApQMRoTJ1txPvk.jpg,2026-06-18,False,Dr. Teddy Bear,0.0,0
353,False,/wApbr6dC602QMnoCMdRvfV4aMKq.jpg,"[18, 35]",137094,['KR'],ko,연애대전,"For an attorney who despises losing to men and an A-list actor who distrusts women, love means nothing — until they're forced to date each other.",6.8643,/ifOXQyDvpVnZvKq7pR8fujtbeQk.jpg,2023-02-10,False,Love to Hate You,8.2,126
354,False,/gwbw9uaUyO1mUJMuhhWCttBWdVX.jpg,"[35, 18]",281011,['KR'],ko,우주메리미,"A couple who pretend to be newlyweds, find themselves developing genuine feelings for each other as they navigate their fake marriage.",6.8454,/pfN6Ln8a6Xw23LQw0vL1YL8Kwqh.jpg,2025-10-10,False,Would You Marry Me?,8.187,83
355,False,/uXlxoe3ef5h2SlDlnLCOkizXq0B.jpg,[18],139547,['KR'],ko,종말의 바보,"As an asteroid hurtles towards Earth with nothing to stop it, one determined teacher fights to keep her former students safe — no matter the cost.",6.827,/i1LvLQSKRoGlU5egMHagDtsZ4K1.jpg,2024-04-26,False,Goodbye Earth,5.952,63
356,False,/xPFmxUuZnmYAlpoO5QI9AdYegxt.jpg,"[10765, 35, 18]",278331,['KR'],ko,남주의 첫날밤을 가져버렸다,"Reincarnated as a minor character in a novel, Cha Seon-taek unexpectedly spends a night with Prince Kyungsung, sparking an intense and unexpected romance.",6.8244,/dlR9GzrDjioALN9W4RMFfjYyIXF.jpg,2025-06-11,False,The First Night with the Duke,8.0,35
357,False,/2i4WbWTwMNTHAVuoAcAUrI05PP1.jpg,"[18, 9648, 35]",274570,['KR'],ko,이강에는 달이 흐른다,"In Joseon, a vengeful crown prince and a memory-lost merchant mysteriously swap bodies, unraveling a web of chaos, secrets, and unexpected fate.",6.7888,/8oY99sA51CEpkmDpybpakfhEzsl.jpg,2025-11-07,False,Moon River,8.9,27
358,False,/wYO8Shc4w2FXsqGqSl1MSQtQT8U.jpg,[18],113710,['KR'],ko,도시남녀의 사랑법,"Heart stolen by a free-spirited woman after a beachside romance, a passionate architect sets out to reunite with her on the streets of Seoul.",6.7768,/ylSkgVyStX0DwSF8irjQVAf2P4H.jpg,2020-12-22,False,Lovestruck in the City,7.676,176
359,False,/pzyFcIQ7T6uUaqATeWdSpqLP83V.jpg,"[10759, 35, 18, 9648, 80]",129475,['KR'],ko,구경이,"A reclusive ex-cop reenters the game as an insurance investigator, searching for clues in crime scenes perfectly staged by a serial killer in her midst.",6.7572,/ihAWMJ3K9J7WwA3ph57lxCLsQGA.jpg,2021-10-30,False,Inspector Koo,7.4,161
360,False,/zKBkTNmsNdUjkW4mBBDEh1WwBPP.jpg,"[18, 9648]",229947,['KR'],ko,우아한 제국,A man and a woman take revenge desperately yet elegantly after being trampled on by enormous power.,6.7286,/w4HHWY2sZrwPvvA9qy4dpYPSVPp.jpg,2023-08-07,False,The Elegant Empire,6.0,9
361,False,/asyFsuedj8sWLONHrt6f3ZZxhlo.jpg,"[35, 18]",68947,['KR'],ko,김과장,An accountant who's deft at embezzling funds becomes an unintentional hero to his colleagues when he gets a new corporate job.,6.7083,/yOi3P2Wvu2qSJd04cR30YyxVyol.jpg,2017-01-25,False,Chief Kim,8.0,59
362,False,/oQzp6JxTqjESsEkWsnmGYgvP5Ur.jpg,[18],310033,['KR'],ko,붉은 진주,"A woman wrongfully believed to be dead returns with her child, while another woman assumes her twin sister’s identity to seek revenge. Years later, a woman who looks identical to a murdered daughter appears and abandons her own identity to avenge her father. As both women sacrifice their identities for revenge, what fate awaits them?",6.7061,/oX8k9Pzl8HSnoKuiwPawPIoNfyE.jpg,2026-02-23,False,Pearl in Red,0.0,0
363,False,/xrXqpJqjGTNrLAtYUomcHwCvlHg.jpg,"[18, 10759]",31505,['KR'],ko,아이리스,"Two friends, members of the South Korean military, are recruited by a secret black ops agency.",6.7037,/qYogQkaGz7ejphzCf8EeylUuAKP.jpg,2009-10-14,False,Iris,7.4,47
364,False,/mjMkTMbWxma8A2Z9OFhTbvetOLO.jpg,"[18, 35, 9648]",84464,['KR'],ko,복수가 돌아왔다,"When Kang Bok-Soo was a high school student, he was falsely accused of committing violence and kicked out of school. This was caused by his first love Son Soo-Jung and a male student Oh Se-Ho. Kang Bok-Soo is a now an adult, but his life has not gone smoothly. To get revenge on Son Soo-Jung and Oh Se-Ho, he returns to the same high school as a student. The environment at the school has changed and Kang Bok-Soo gets involved in unexpected cases.",6.6867,/ld6bkaFwnYsm7emwZnhsjPXYbo4.jpg,2018-12-10,False,My Strange Hero,7.5,55
365,False,/4CBmRPtGw61oQSnuBB9q6GwBsqs.jpg,"[35, 18]",87553,['KR'],ko,그녀의 사생활,"An art curator's life unravels, as she tries to keep her pastime as a die-hard K-pop fan secret from her gallery's new director.",6.6814,/kmJuX16jqGgRSMk6NeA4VdBqdUF.jpg,2019-04-10,False,Her Private Life,7.6,122
366,False,/kjUEbsdm6ivhohLkaL4kYLMd7Hc.jpg,[18],135652,['KR'],ko,군검사 도베르만,An army prosecutor with ambitions of power and wealth finds his plans disturbed by an unyielding newbie with an agenda of her own.,6.6787,/9FICze3QdBj1mJ0eUriroAJDFly.jpg,2022-02-28,False,Military Prosecutor Doberman,7.4,73
367,False,/lgNv5btUzZ5geVp79aRTAjE3P8l.jpg,"[18, 10759]",35448,['KR'],ko,김수로,"This drama charts the life of Kim Soo Ro, legendary founder of Geumgwan Gaya, the ruling city-state of the Gaya confederacy, which dominated sea trade and iron working during the Three Kingdoms Period. Kim Soo Ro's fiery temperament, charisma and intelligence are his only defense in the extended political struggle, with competition for the throne from his half-brother and lifelong rival, Ijinashi, his former friend Suk Tal Hae, and the dangerous ambitions of Shin Kwi Gan.",6.6728,/4XWiBy0dITJ4bHCJ5xTbgmYFXdP.jpg,2010-05-29,False,Kim Soo Ro,6.5,11
368,False,/duXUA6kzqCa56MNfUqoJQa6c6Gg.jpg,"[35, 18]",281005,['KR'],ko,경도를 기다리며,"In their twenties, Lee Kyeong-do and Seo Ji-woo part ways after two passionate relationships. A decade later, they meet again as a reporter who covers an adultery scandal and the wife of the man at the center of that scandal. Reuniting in their late thirties, their youth has passed, but their love remains vivid. Kyeong-do now strives to prove to her and to himself that he still loves her.",6.6583,/k9xPcIsxXbc1Xuf45K0FU8yM2m5.jpg,2025-12-06,False,Surely Tomorrow,7.703,32
369,False,/oFF9NaK63iTGtsCm65hnyKYhTgc.jpg,"[10765, 18, 9648]",72548,['KR'],ko,너도 인간이니,"Nam Shin is a son from a family who runs a large company. After an unexpected accident, he falls into a coma. His mother Oh Ro-Ra is an authority on brain science and artificial intelligence. She creates an android named Nam Shin III which looks like just like her son Nam Shin. The android pretends to be Nam Shin and he has a bodyguard So-Bong.",6.6285,/oVjRu96T5T68hoVwqPd8QZQo5Sp.jpg,2018-06-04,False,Are You Human?,8.124,346
370,False,/buA9gM0cEcBmIcQX79o6QpTYUPT.jpg,"[10765, 18, 9648]",232402,['KR'],ko,S라인,A young woman with the ability to see mysterious red connections between lovers discovers her secret gift is no longer unique when special glasses granting similar powers appear on the black market.,6.623,/7TGolwcia6AI6uvInBOoedAi9Il.jpg,2025-07-11,False,S Line,7.526,171
371,False,/1DCDYBMApGJ3Ks44qbZMiCvy0VD.jpg,[18],70193,['KR'],ko,완벽한 아내,"Sim Jae-Bok is married with two children. Due to hardships she went through, she has a wild temper. She gets involved in an unexpected case and begins to regain her true self.",6.6137,/x1JCjFNTjuQgDDzSBUbBRmbPMhU.jpg,2017-02-27,False,Ms. Perfect,6.0,7
372,False,/kybAJw34xG4csamXJbkcW3dZiub.jpg,[18],61146,['KR'],ko,밀회,"Despite being married and having a fulfilling career as a sophisticated arts foundation director, something is missing in Oh Hye Won's life. When she meets twenty-something Lee Seon Jae, Hye Won's appetite for passion is awakened, and she soon falls for the impoverished piano prodigy. Though they risk everything, Hye Won and Seon Jae can't help but embark on an affair that threatens to destroy both their lives. Based on the 2005 Japanese film Tokyo Tower, this romance aches with the desperate struggle between love and reality.",6.6132,/gvAL9zlWvhD7feum8EhNIdDneFU.jpg,2014-03-17,False,Secret Love Affair,7.3,21
373,False,/5b7VwobdAhp7NFCxxcEXSQNmaNe.jpg,"[18, 9648, 80]",217088,['KR'],ko,국민사형투표,"People are busy watching the screen. The person wearing a mysterious mask so called 'Gaetal' appears, and the Killing Vote begins.",6.6124,/b31zFi0ZocmaxxuPCAGxEA6uxGn.jpg,2023-08-10,False,The Killing Vote,7.683,60
374,False,/ixChl5jeDTc9mWnWtqMJwhadxSS.jpg,"[80, 18]",196906,['KR'],ko,닥터로이어,"The heartwarming story of a genius surgeon who becomes a lawyer specializing in medical crimes after losing a patient to a surgical malpractice. Cathartic and suspenseful, this medical and legal drama paints the courtroom like an operating room, where a life may end or be given a fresh start.",6.6103,/scDumcueQr2Cy5nh2s7xI6hTYOk.jpg,2022-06-03,False,Doctor Lawyer,7.3,55
375,False,/qCKFi1v109vOEHlc02AJFpBcS79.jpg,"[18, 80, 9648]",116612,['KR'],ko,괴물,"As a killing resembling a cold case resurfaces in a small town, the chase for the truth falls on two policemen who each harbor secrets of their own.",6.5784,/qvR2V6BlXrJ7VTuhEfnXc4rTJTR.jpg,2021-02-19,False,Beyond Evil,8.518,190
376,False,/iPrDdmnMJmcAOBpyN4t2CKypbVV.jpg,"[35, 18, 10765]",43152,['KR'],ko,옥탑방 왕세자,"Crown Prince Yi Gak finds that he has been transported from the Chosun Dynasty to modern-day Seoul. He meets Hong Se Na, who bears a striking resemblance to his dead wife, and is determined to solve the 300-year-old mystery of her death. With his own resemblance to the CEO’s grandson at the company where Se Na works, Gak assumes the identity of the young man to stay close to her. Can the Crown Prince navigate a modern corporation to find clues to his own time period?",6.5698,/2bHHzWAMPxIVv7e0FgTQDTYd1y5.jpg,2012-03-21,False,Rooftop Prince,7.5,51
377,False,/3bLMX1kTE9t5Gwrat0FcoOXAWCB.jpg,"[18, 35]",79076,['KR'],ko,훈남정음,"Hoon-Nam knows about love theoretically, but he rejects falling in love. Jung-Eum wants to fall in love, but, due to her difficult situation, she gives up on finding love. Hoon-Nam and Jung-Eum meet and develop a relationship romantically.",6.5655,/gMoTK6xibKSaglb3maZLWDCXIsE.jpg,2018-05-23,False,The Undateables,6.1,7
378,False,/cjosvDAWuNvMmJ9bmgmy0DFspoe.jpg,[18],66240,['KR'],ko,옥중화,"Jeonokseo, the most horrifying prison in Joseon, is where Ok Nyeo was born. This genius girl learns the art of living from the most eccentric people of the time. Despite the difficulties, Ok Nyeo grows up to introduce a human rights institution of Joseon to protect the weak.",6.5166,/exEyu7QoXweu45giEzIk6IqNfz8.jpg,2016-04-30,False,The Flower in Prison,5.16,25
379,False,/hGm3m4TzEsmBb9SF2mz8Uizx9uH.jpg,"[18, 35, 9648, 10765]",136699,['KR'],ko,글리치,A young woman joins forces with a UFO enthusiast to investigate her boyfriend’s sudden disappearance and stumbles into a wild conspiracy.,6.5,/kJEYfQSnnFSn8DY9vdNQ9UQ9QSg.jpg,2022-10-07,False,Glitch,6.817,104
380,False,/a6ygRrSb5NcQ88RJLTevxOYRQcT.jpg,"[18, 35]",78797,['KR'],ko,기름진 멜로,"Chef Seo Poong was once a star chef and worked at the best Chinese restaurant. His popularity faded and he eventually wound up working at a small, failing Chinese restaurant. Meanwhile, Doo Chil-Seong is the owner of a building. He is an ex-gang member and he was in jail for 5 yers.",6.4959,/dF0rzADm1dZXeJzKwaI0WSSKp8S.jpg,2018-05-07,False,Wok of Love,6.8,33
381,False,/o0DjW0fM6Hd04HTONsIPGg75QNV.jpg,"[18, 10751, 10749, 35]",39068,['KR'],ko,너는 내 운명,"Jang Sae-byuk is a cheerful and grateful orphan who always tries her best. She dreams of one day becoming an interior designer, despite her lack of education and money. Because of an accident that happened before the story starts (about three years ago), she loses her sight and undergoes corneal transplant surgery. Different events unravel when she encounters the Kim family, who has lost a daughter in a horrible car crash, unbeknownst to everyone besides the father and older brother. The stories then intertwine when Sae-byuk meets the Kim's extended family and the son of a big interior design company, Lohas, in Korea.",6.4917,/pU92oXGcffbJuZkWniyqMtQPIss.jpg,2008-05-05,False,You are My Destiny,5.5,2
382,False,/5R7xT8NCl8XkUqmQWaQP2OAKpy.jpg,"[80, 18, 9648]",146102,['KR'],ko,악의 마음을 읽는 자들,A team of tenacious detectives study the minds of murderers at a time when Korea's first serial murders terrorized the nation. Based on true events.,6.4729,/8sJW1IHZ4FQnHeE4cJIbR18L7If.jpg,2022-01-14,False,Through the Darkness,7.806,54
383,False,/vvvwefAwrJ9xaVrFOuk8BKQfvIK.jpg,"[18, 80]",60956,['KR'],ko,닥터 이방인,"As a child, Park Hoon and his dad were kidnapped and taken to North Korea. He grew up there, learning to be a doctor just like his father. When Park Hoon escapes back to South Korea and begins work at a prestigious hospital, he makes it his goal to earn enough money to go back to North Korea to rescue his true love. He'll do anything to find her, but then he meets and falls for a mysterious woman who looks exactly like her.",6.4637,/odH9cebqUNHKh1p6BKVSs0gsD34.jpg,2014-05-05,False,Doctor Stranger,8.028,304
384,False,/l6zdjUDOaklBWfxqa7AtbLr2EnA.jpg,"[10751, 35, 18]",135753,['KR'],ko,사랑의 꽈배기,A drama depicting a sweet twist in love between the parents and children of three families around the love of two main characters.,6.4613,/5bTF522eYn6g6r7aYqFpTZzmQq6.jpg,2021-12-13,False,Love Twist,4.1,8
385,False,/vJMoMgjavkgkaUBDGQVVv4OjTjf.jpg,"[80, 9648, 18]",271309,['KR'],ko,보물섬,"Seo Dong-ju, who hacked a political slush fund worth two trillion won, risks it all for revenge.",6.4534,/vKf5h2xEtmTSp4GcYXPOUWdocQ7.jpg,2025-02-21,False,Buried Hearts,8.352,54
386,False,/zZZJeUCF2LSdFuQcHTIHLvLGKDh.jpg,"[18, 35]",133670,['KR'],ko,술꾼도시여자들,Three single women in 30s gather and talk about everyday life from work to love. Nothing is more important to them than enjoying a drink after work.,6.4305,/m6c69FvtN5kMCryjp1DyOssthij.jpg,2021-10-22,False,"Work Later, Drink Now",8.1,35
387,False,/qK4wHkIaq2qnJs1iOUJES8wDY5X.jpg,"[35, 18, 9648]",81821,['KR'],ko,백일의 낭군님,"Lee Yool falls off a cliff and nearly dies in an attempted assassination. He loses his memory, and wanders for 100 days under a new name and personality. During this period, he meets Hong Sim, head of the first detective agency in Joseon.",6.4242,/5GoF6fZGqEycUqgcCNmBCN3OdWM.jpg,2018-09-10,False,100 Days My Prince,7.9,175
388,False,/lZwubw2MvdeSE48U0pk5W2AK8D9.jpg,[18],132925,['KR'],ko,옷소매 붉은 끝동,"Based on a novel of the same name, it tells the record of a royal court romance between the King of Joseon who believes his duty is to his country first above love, and a court lady who wants to protect the life she has chosen.",6.4148,/1AZK2bnsmu5PIbkfxFkKbrjf5Oo.jpg,2021-11-12,False,The Red Sleeve,7.547,64
389,False,/C8FKBkJsUMV5ezhhupvA0lmX2w.jpg,[18],258256,['KR'],ko,우리영화,A director with no future and an actress with no tomorrow fall into a love story that cannot wait.,6.4126,/4tEVuEVaPUvfddItXAEcL8zxOxr.jpg,2025-06-13,False,Our Movie,8.6,21
390,False,/mrofWp3zypeH2Et5YuvwfMFe0ZK.jpg,"[18, 9648]",224819,['KR'],ko,탄금,"When a long-missing heir returns with lost memories, love and suspicion entwine. Is he truly Hongrang, or a stranger disturbing hearts and family ties?",6.4065,/mWGil4jL1jaCoZkZuaNThh0aoVC.jpg,2025-05-16,False,Dear Hongrang,7.4,64
391,False,/y3Xl4Q67VPoppDazY63XDvjKwle.jpg,"[35, 18, 10765]",37636,['KR'],ko,시크릿 가든,"A wealthy young man and a poor stunt woman fall for each other, but when their souls swap they soon learn how different their two worlds are.",6.4038,/2G5m6cMGN5DR5GsGGdg9OcgNNlG.jpg,2010-11-13,False,Secret Garden,7.482,142
392,False,/4iOn2DS2pWdmitpB0zMBZYODyMS.jpg,"[10759, 18]",21013,['KR'],ko,일지매,"Set during the Joseon Dynasty, Ryung acts as a useless gangster in the marketplace by day but at night he is a chivalrous robber who robs corrupt government officials to give to the poor. After each robbery he leaves behind a wooden branch from a plum tree at the site of the robbery to take responsibility for the robbery. The poor citizens only know him as Iljimae. Bong Soon is a hilarious girl with good martial art skills and lives as a swindler. She only loves Ryung and sacrifices her whole life for him. Eun Chae is a government official's daughter and is good in nature and usually helps miserable people. She meets Iljimae once by chance, and their sweet love story begins. However, her love puts Iljimae in a dangerous situation because an Imperial Guard also loves her.",6.3805,/iJ0LuRyz3uLhdQB9HT2Vmoao0Os.jpg,2008-05-21,False,Iljimae,6.9,27
393,False,/s5blC7jMtAOHcFxmdADqwHBby0X.jpg,[18],96164,['KR'],ko,부부의 세계,"Ji Sun Woo is an associate director of a family clinic with a perfect life—a great career, married to a handsome, young-looking man, mother to an adoring son, and surrounded by seemingly caring friends. She couldn't be more content. Lee Tae Oh, her husband, is an aspiring movie director. However, when his temptation leads him to betray Sun Woo along with the people around her, she gets driven to revenge. The perilous twists-and-turns of a married couple's life unfolds.",6.3775,/240WwUgMGGgIF4gUWg0ecVfSeKE.jpg,2020-03-27,False,The World of the Married,7.5,72
394,False,/bs4dKirjLPX6EJgJcvqLVph7LDO.jpg,"[35, 18]",61678,['KR'],ko,미생,"Since he was a child, the board game baduk has been everything to Jang Geu-rae. But when he fails at achieving his dream of becoming a professional baduk player, Geu-rae must leave his isolated existence and enter the real world armed with nothing but a high school equivalency exam on his resume.",6.3762,/ii4FKpUdiS40oBh62YgeiyL2hx2.jpg,2014-10-17,False,Misaeng: Incomplete Life,8.6,76
395,False,/bIoTx0qKFYG7oYcCveV9APAtmM0.jpg,"[18, 10765]",45579,['KR'],ko,해를 품은 달,"Years after she's assumed dead by the palace, a young noblewoman, now trained as a shaman, returns to court to reclaim her rightful position as queen.",6.3647,/zr6XJUtT61gWhWwjPIraY13SkAE.jpg,2012-01-04,False,Moon Embracing the Sun,7.943,236
396,False,/pnKlgwSHfBcsz7zt4acZPwdvDlQ.jpg,"[18, 10765]",80741,['KR'],ko,아는 와이프,"After receiving a bizarre chance to go back in time, a man wakes up to find that his whole life — including the person he married — is different.",6.3579,/ds84fVavAJX872qh4kUHAfqjp3b.jpg,2018-08-01,False,Familiar Wife,8.079,164
397,False,/MDZq0ci4aZAhfa5SMsVPz9snsb.jpg,"[18, 35]",111724,['KR'],ko,라이브온,"Baek Ho-rang is a high school student. Due to her pretty appearance, she is popular on social media and at her school. Yet, Baek Ho-rang only has one friend, due to her condescending personality. Baek Ho-rang encounters a problem. She learns that someone is trying to unveil her secret. To find that anonymous person, Baek Ho-rang joins her high school's broadcasting club. Go Eun-taek is the chief of the broadcasting club. He is a perfectionist and respected by the club members.",6.3541,/dop9lujlpXaIGZImoTgUteHXt7a.jpg,2020-11-17,False,Live On,7.553,19
398,False,/h31iY3429ivyMCRr9gyt2msBECn.jpg,"[10759, 80, 9648, 10765, 18]",97766,['KR'],ko,루갈,A police detective who loses everything to a criminal organization seeks payback when he gains special abilities through biotechnology.,6.3496,/lLXeqmvJ6KnWz1ifLMBPHYOovCt.jpg,2020-03-28,False,Rugal,6.78,59
399,False,/vu4yRXYkTrelRjaGAN7sk6qEy8Q.jpg,"[10765, 80, 18, 35]",73944,['KR'],ko,블랙,"A Grim Reaper, a detective and a woman who foresees death get ensnared in matters of life and death -- and dark mysteries of twenty years past.",6.3486,/1cBjzxqoNC9NTAKI4PeivjIEHoa.jpg,2017-10-14,False,Black,7.938,412
